Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Quezon, Philippines",14.06282,122.11783,Smart,100631,22305,100.63,22.31,17,5,1,2
"Guagua, Pampanga, Philippines",14.96374,120.63244,DITO,35891,792,35.89,0.79,29,5,1,4
"Taal, Batangas, Philippines",13.87826,120.92508,Smart,45809,2711,45.81,2.71,17,5,2,5
"Bolinao, Pangasinan, Philippines",16.30742,119.85838,Globe,53913,4999,53.91,5.00,29,5,2,4
"Tigaon, Camarines Sur, Philippines",13.61703,123.47198,Globe,58346,9147,58.35,9.15,24,5,2,4
"Muñoz, Nueva Ecija, Philippines",15.70664,120.9029,Smart,94230,27812,94.23,27.81,32,5,1,4
"Rizal, Nueva Ecija, Philippines",15.69357,121.10229,Globe,45386,16458,45.39,16.46,22,5,2,3
"Rosario, La Union, Philippines",16.23014,120.48702,Smart,33672,983,33.67,0.98,18,5,3,4
"Mayorga, Leyte, Philippines",10.88505,124.98373,DITO,16862,311,16.86,0.31,43,5,1,2
"Cuyapo, Nueva Ecija, Philippines",15.79995,120.68901,Globe,88571,24408,88.57,24.41,16,5,2,2
"Dinalupihan, Bataan, Philippines",14.88605,120.44729,DITO,19953,3058,19.95,3.06,41,5,1,2
"Candelaria, Quezon, Philippines",13.94899,121.42276,DITO,9236,2057,9.24,2.06,24,5,3,3
"Narra, Palawan, Philippines",9.229,118.33047,Smart,9626,934,9.63,0.93,21,5,1,2
"Macalelon, Quezon, Philippines",13.7674,122.18596,Globe,25446,4785,25.45,4.79,30,5,1,3
"Alcoy, Cebu, Philippines",9.71173,123.46077,Smart,4910,1797,4.91,1.80,24,5,1,4
"Guinobatan, Albay, Philippines",13.15419,123.55041,DITO,27084,6336,27.08,6.34,30,5,2,2
"Himamaylan, Negros Occidental, Philippines",10.10162,122.86995,Globe,13119,4594,13.12,4.59,26,5,2,4
"Sogod, Southern Leyte, Philippines",10.44929,125.01679,Globe,10529,8892,10.53,8.89,21,5,3,4
"Tuburan, Cebu, Philippines",10.66879,123.86345,Smart,158463,1434,158.46,1.43,18,5,2,3
"Duero, Bohol, Philippines",9.75151,124.38654,Smart,99561,32576,99.56,32.58,16,4,2,3
"Bontoc, Mountain Province, Philippines",17.09126,121.01057,Globe,17183,1790,17.18,1.79,22,4,3,3
"Manapla, Negros Occidental, Philippines",10.95795,123.12428,DITO,3063,1498,3.06,1.50,46,4,1,1
"Santo Domingo, Albay, Philippines",13.25265,123.76295,Smart,36795,6902,36.80,6.90,20,4,3,3
"Tupi, South Cotabato, Philippines",6.33849,124.97271,Globe,6642,3471,6.64,3.47,50,4,2,2
"Santo Tomas, Pampanga, Philippines",14.99601,120.70407,DITO,231097,4327,231.10,4.33,24,4,3,3
"Villasis, Pangasinan, Philippines",15.90523,120.55094,Globe,132097,7205,132.10,7.21,15,4,2,4
"Patnongon, Antique, Philippines",10.92303,122.06102,DITO,39190,21,39.19,0.02,56,4,1,2
"Lupon, Davao Oriental, Philippines",7.09663,126.19798,Globe,45933,4975,45.93,4.98,45,4,1,4
"Sablayan, Occidental Mindoro, Philippines",12.88349,120.98763,DITO,26371,5398,26.37,5.40,24,4,1,3
"Talavera, Nueva Ecija, Philippines",15.58575,120.9197,DITO,13046,4923,13.05,4.92,25,4,3,4
"Ajuy, Iloilo, Philippines",11.13583,123.0001,DITO,39803,4557,39.80,4.56,44,4,3,4
"Glan, Sarangani, Philippines",5.82205,125.20413,Globe,23275,4745,23.28,4.75,32,4,2,3
"San Agustin, Romblon, Philippines",12.56219,122.11783,Globe,27571,3195,27.57,3.20,25,4,1,3
"Asingan, Pangasinan, Philippines",16.00318,120.67063,DITO,80986,16333,80.99,16.33,23,4,3,3
"Sibunag, Guimaras, Philippines",10.54518,122.60514,Smart,48621,4422,48.62,4.42,45,4,1,1
"Bansalan, Davao del Sur, Philippines",6.84825,125.22584,DITO,14707,182,14.71,0.18,55,4,1,2
"Pototan, Iloilo, Philippines",10.94194,122.63874,DITO,18199,2346,18.20,2.35,45,4,1,3
"Aleosan, Cotabato, Philippines",7.18894,124.63034,Smart,27027,10459,27.03,10.46,24,4,1,3
"Amlan, Negros Oriental, Philippines",9.44436,123.18013,Smart,59112,2811,59.11,2.81,21,4,3,3
"Lopez, Quezon, Philippines",13.80005,122.31075,Globe,78724,11622,78.72,11.62,22,4,2,3
"City of Baybay, Leyte, Philippines",10.66858,124.80409,DITO,24143,1213,24.14,1.21,45,4,1,4
"Pilar, Surigao del Norte, Philippines",9.86429,126.0676,Globe,83460,17331,83.46,17.33,29,4,1,2
"Magallanes, Cavite, Philippines",14.15828,120.74649,Smart,38686,11626,38.69,11.63,24,4,1,1
"Irosin, Sorsogon, Philippines",12.72398,124.04187,DITO,25553,625,25.55,0.63,34,4,2,4
"Mangaldan, Pangasinan, Philippines",16.06513,120.40474,Globe,31660,14258,31.66,14.26,21,4,2,2
"Pangil, Laguna, Philippines",14.41772,121.48561,Globe,30018,2860,30.02,2.86,15,4,1,1
"Loboc, Bohol, Philippines",9.64737,124.04187,Globe,22551,9590,22.55,9.59,28,4,2,3
"Bantay, Ilocos Sur, Philippines",17.59832,120.44729,Globe,30121,3871,30.12,3.87,24,4,2,2
"Siniloan, Laguna, Philippines",14.43831,121.48561,Globe,14574,842,14.57,0.84,23,4,1,4
"Santiago, Isabela, Philippines",16.69679,121.55865,DITO,61118,26751,61.12,26.75,26,4,2,4
"Lagawe, Ifugao, Philippines",16.80825,121.19395,Smart,22889,1298,22.89,1.30,33,4,2,3
"La Libertad, Zamboanga del Norte, Philippines",8.45924,123.51681,Smart,3243,137,3.24,0.14,19,4,1,1
"Don Carlos, Bukidnon, Philippines",7.67895,124.99652,Globe,11555,2238,11.56,2.24,29,4,3,4
"San Simon, Pampanga, Philippines",14.98432,120.75127,Smart,9068,3625,9.07,3.63,31,4,3,4
"Ronda, Cebu, Philippines",9.99214,123.44956,Smart,387821,20747,387.82,20.75,19,4,2,2
"Mapandan, Pangasinan, Philippines",16.02726,120.45379,Globe,54290,3968,54.29,3.97,19,4,3,4
"Palompon, Leyte, Philippines",11.03374,124.43092,Globe,9485,6612,9.49,6.61,34,4,2,2
"Bantayan, Cebu, Philippines",11.18041,123.7406,DITO,10236,4413,10.24,4.41,45,4,1,2
"Rosario, La Union, Philippines",16.23014,120.48702,DITO,8668,3332,8.67,3.33,23,4,1,2
"Canlaon City, Negros Oriental, Philippines",10.36048,123.19137,Smart,9910,8578,9.91,8.58,28,4,1,3
"Asuncion (Saug), Davao del Norte, Philippines",7.60603,125.76252,DITO,83899,27258,83.90,27.26,40,4,2,2
"Baloi, Lanao del Norte, Philippines",8.09339,124.20881,Globe,13523,9407,13.52,9.41,32,4,3,3
"Lupao, Nueva Ecija, Philippines",15.84768,120.91878,Smart,348666,46886,348.67,46.89,13,4,1,1
"Camaligan, Camarines Sur, Philippines",13.62825,123.16327,Smart,40544,3676,40.54,3.68,24,4,1,1
"Ilagan City, Isabela, Philippines",17.12845,122.12918,Globe,222084,26171,222.08,26.17,20,4,2,4
"Culasi, Antique, Philippines",11.43312,122.10647,Globe,11674,880,11.67,0.88,34,4,1,2
"Cabiao, Nueva Ecija, Philippines",15.25221,120.85957,Smart,433571,3948,433.57,3.95,24,4,3,4
"Bay, Laguna, Philippines",14.14064,121.26836,DITO,8504,638,8.50,0.64,31,4,3,3
"Pantabangan, Nueva Ecija, Philippines",15.79424,121.12521,Smart,110100,9379,110.10,9.38,22,4,2,2
"Guiuan, Eastern Samar, Philippines",10.79308,125.68607,Smart,259578,34500,259.58,34.50,21,4,2,3
"Lazi, Siquijor, Philippines",9.13207,123.60639,Globe,11624,2053,11.62,2.05,58,4,1,3
"Sagada, Mountain Province, Philippines",17.09814,120.9073,Globe,123069,11764,123.07,11.76,37,4,1,3
"Bagabag, Nueva Vizcaya, Philippines",16.58337,121.28552,Globe,17008,2559,17.01,2.56,24,4,2,3
"Pilar, Capiz, Philippines",11.46783,123.02262,Smart,179447,13482,179.45,13.48,28,4,1,1
"Pontevedra, Capiz, Philippines",11.4285,122.86485,Smart,95828,8342,95.83,8.34,18,4,4,4
"Murcia, Negros Occidental, Philippines",10.60643,123.03944,Smart,26056,7804,26.06,7.80,21,4,2,3
"Dumalag, Capiz, Philippines",11.32106,122.61644,Smart,38609,12713,38.61,12.71,53,4,1,1
"Hilongos, Leyte, Philippines",10.39469,124.84034,Globe,21716,8671,21.72,8.67,36,4,2,3
"Lagonoy, Camarines Sur, Philippines",13.86688,123.48319,Globe,15867,5290,15.87,5.29,22,4,3,3
"El Nido, Palawan, Philippines",11.19892,119.42317,Globe,8530,1484,8.53,1.48,26,4,2,4
"La Paz, Tarlac, Philippines",15.4497,120.7235,Globe,102433,18023,102.43,18.02,14,4,2,3
"Cordon, Isabela, Philippines",16.67835,121.46847,Globe,54082,6376,54.08,6.38,23,4,3,4
"Dipaculao, Aurora, Philippines",15.84995,121.5377,Globe,40903,7033,40.90,7.03,19,4,3,3
"Maragondon, Cavite, Philippines",14.22356,120.7235,Smart,17510,1395,17.51,1.40,23,4,3,3
"City of Lamitan, Basilan, Philippines",6.66152,122.10647,Globe,37391,25304,37.39,25.30,31,4,2,3
"Bulan, Sorsogon, Philippines",12.70367,123.90809,Globe,99802,13875,99.80,13.88,40,4,3,3
"Carranglan, Nueva Ecija, Philippines",15.97584,121.03351,DITO,4899,3197,4.90,3.20,32,4,1,2
"Santa Cruz, Occidental Mindoro, Philippines",13.10577,120.84989,Globe,42741,9428,42.74,9.43,25,4,2,2
"Impasug-ong, Bukidnon, Philippines",8.38854,125.08286,Globe,5506,5310,5.51,5.31,41,4,2,3
"Kibawe, Bukidnon, Philippines",7.48878,125.06084,Globe,21555,10699,21.56,10.70,20,4,3,4
"Gen. S. K. Pendatun, Maguindanao, Philippines",6.81786,124.71882,Globe,11243,397,11.24,0.40,31,4,1,1
"Santa Cruz, Davao del Sur, Philippines",6.83551,125.41659,Globe,10652,9623,10.65,9.62,37,4,1,2
"Concepcion, Tarlac, Philippines",15.324,120.65596,DITO,127068,18467,127.07,18.47,38,4,2,4
"Jagna, Bohol, Philippines",9.6994,124.34214,Smart,40551,1264,40.55,1.26,23,4,2,3
"Bogo City, Cebu, Philippines",11.04623,124.00287,Smart,1379,1352,1.38,1.35,9,4,1,2
"City of Bayugan, Agusan del Sur, Philippines",8.71381,125.74865,Smart,334578,26511,334.58,26.51,19,4,2,2
"Manapla, Negros Occidental, Philippines",10.95795,123.12428,Globe,6720,1496,6.72,1.50,24,4,1,2
"Pagbilao, Quezon, Philippines",13.99683,121.73095,DITO,24390,12116,24.39,12.12,24,4,2,2
"Mataas Na Kahoy, Batangas, Philippines",13.97995,121.09656,Globe,51449,14363,51.45,14.36,18,4,3,3
"Monkayo, Davao de Oro, Philippines",7.82426,126.0537,Smart,14652,2449,14.65,2.45,189,4,2,3
"Loon, Bohol, Philippines",9.81463,123.82996,Smart,49822,21134,49.82,21.13,34,4,1,2
"Narra, Palawan, Philippines",9.229,118.33047,DITO,5477,144,5.48,0.14,67,4,2,2
"San Jose, Batangas, Philippines",13.87868,121.09942,Globe,6864,631,6.86,0.63,32,4,1,2
"Buhi, Camarines Sur, Philippines",13.40951,123.51681,Smart,58786,21602,58.79,21.60,19,4,2,3
"Capas, Tarlac, Philippines",15.34633,120.59344,DITO,11077,1509,11.08,1.51,27,4,1,3
"Binmaley, Pangasinan, Philippines",16.02892,120.26882,Smart,34196,7737,34.20,7.74,17,4,2,3
"Manticao, Misamis Oriental, Philippines",8.3684,124.35324,Smart,81678,28066,81.68,28.07,19,4,3,3
"Balatan, Camarines Sur, Philippines",13.34908,123.24756,Smart,17388,14374,17.39,14.37,25,4,1,1
"Sual, Pangasinan, Philippines",16.06783,120.04341,Globe,7680,1536,7.68,1.54,25,4,2,3
"Lamut, Ifugao, Philippines",16.68241,121.19395,Globe,86763,14591,86.76,14.59,20,4,2,2
"Roxas, Oriental Mindoro, Philippines",12.62617,121.47989,Smart,31258,5139,31.26,5.14,26,4,2,2
"Tarragona, Davao Oriental, Philippines",7.09696,126.39314,Smart,8867,646,8.87,0.65,95,4,2,2
"Aguilar, Pangasinan, Philippines",15.84134,120.21665,Smart,115294,3759,115.29,3.76,34,4,2,2
"San Juan, La Union, Philippines",16.6711,120.33844,Globe,65278,5220,65.28,5.22,29,4,2,4
"Capoocan, Leyte, Philippines",11.23208,124.61927,Globe,22823,7144,22.82,7.14,64,4,2,2
"Libon, Albay, Philippines",13.26065,123.37106,Globe,41765,6423,41.77,6.42,30,4,1,2
"San Luis, Pampanga, Philippines",15.03986,120.81544,Globe,22803,2049,22.80,2.05,17,4,3,3
"Carmen, Cebu, Philippines",10.58876,123.96385,Smart,164675,16800,164.68,16.80,13,4,2,3
"Paluan, Occidental Mindoro, Philippines",13.41814,120.50488,Globe,8858,6887,8.86,6.89,46,4,1,1
"Lian, Batangas, Philippines",14.00589,120.6545,Globe,74710,19523,74.71,19.52,21,4,3,4
"Tumauini, Isabela, Philippines",17.27708,121.87903,Smart,208747,8872,208.75,8.87,30,4,2,4
"Glan, Sarangani, Philippines",5.82205,125.20413,DITO,8253,3327,8.25,3.33,174,4,2,2
"Zarraga, Iloilo, Philippines",10.82405,122.60846,Smart,43549,10600,43.55,10.60,27,4,1,3
"Kauswagan, Lanao del Norte, Philippines",8.15986,124.09755,Smart,223654,13276,223.65,13.28,16,4,2,2
"Malvar, Batangas, Philippines",14.04329,121.15875,DITO,15011,1922,15.01,1.92,23,4,1,4
"Goa, Camarines Sur, Philippines",13.73619,123.41593,Smart,2132,1104,2.13,1.10,26,4,1,3
"Jordan, Guimaras, Philippines",10.59807,122.57121,DITO,37451,445,37.45,0.45,39,4,1,1
"Sagay City, Negros Occidental, Philippines",10.84555,123.37106,Globe,6374,1163,6.37,1.16,74,4,3,4
"Aurora, Zamboanga del Sur, Philippines",7.95458,123.59519,Globe,12478,6035,12.48,6.04,28,4,2,3
"Candaba, Pampanga, Philippines",15.09289,120.8277,Globe,20610,13719,20.61,13.72,14,4,2,4
"Tiaong, Quezon, Philippines",13.92962,121.34273,Smart,88385,26613,88.39,26.61,18,4,2,3
"Marantao, Lanao del Sur, Philippines",7.96531,124.18657,Globe,2823,807,2.82,0.81,35,4,1,3
"Moalboal, Cebu, Philippines",9.93681,123.42714,Smart,187787,6827,187.79,6.83,17,4,4,4
"Gamu, Isabela, Philippines",17.06905,121.85725,DITO,14826,4007,14.83,4.01,27,4,1,1
"Gingoog City, Misamis Oriental, Philippines",8.81446,125.10406,Smart,29063,533,29.06,0.53,25,4,2,4
"San Vicente, Palawan, Philippines",10.36167,119.1158,Globe,39220,22979,39.22,22.98,26,4,1,4
"Kalayaan, Laguna, Philippines",14.32356,121.47757,Smart,75129,16628,75.13,16.63,20,4,2,3
"Penaranda, Nueva Ecija, Philippines",15.36229,121.02204,Globe,9681,8827,9.68,8.83,25,4,1,2
"Dolores, Quezon, Philippines",14.00193,121.41133,Smart,3189,224,3.19,0.22,31,4,2,2
"Kauswagan, Lanao del Norte, Philippines",8.15986,124.09755,Globe,11408,9602,11.41,9.60,39,4,2,2
"San Leonardo, Nueva Ecija, Philippines",15.37285,120.95321,Globe,38363,8059,38.36,8.06,18,4,2,4
"Paniqui, Tarlac, Philippines",15.66603,120.53942,DITO,28366,5301,28.37,5.30,32,4,3,3
"Tudela, Misamis Occidental, Philippines",8.24623,123.84519,Globe,94389,4262,94.39,4.26,31,4,1,1
"Cauayan, Negros Occidental, Philippines",9.92601,122.5599,Smart,43010,2941,43.01,2.94,214,4,1,4
"Sapi-an, Capiz, Philippines",11.49917,122.61644,Smart,171521,18240,171.52,18.24,31,4,1,1
"Mendez, Cavite, Philippines",14.12941,120.90511,Smart,37242,790,37.24,0.79,33,4,2,2
"Carmen, Cebu, Philippines",10.58876,123.96385,Globe,11855,9438,11.86,9.44,24,4,1,4
"Talisay, Batangas, Philippines",14.11598,121.04498,Smart,22973,2817,22.97,2.82,23,4,2,3
"Cateel, Davao Oriental, Philippines",7.76918,126.32814,Smart,28211,9408,28.21,9.41,34,4,1,3
"Sibagat, Agusan del Sur, Philippines",8.98225,125.78435,Smart,7744,2304,7.74,2.30,24,4,1,1
"Carcar, Cebu, Philippines",10.10478,123.64147,Smart,24785,8632,24.79,8.63,19,4,2,4
"Concepcion, Iloilo, Philippines",11.20333,123.09015,Globe,16255,13253,16.26,13.25,29,4,1,3
"Burgos, Pangasinan, Philippines",16.04522,119.8468,Smart,42429,10707,42.43,10.71,21,4,2,2
"Alcala, Pangasinan, Philippines",15.8546,120.53942,Globe,23679,4442,23.68,4.44,22,4,1,1
"Liloy, Zamboanga del Norte, Philippines",8.07325,122.69555,Globe,6106,3191,6.11,3.19,39,4,2,2
"Isulan, Sultan Kudarat, Philippines",6.6318,124.44201,Globe,15911,11748,15.91,11.75,34,4,2,4
"Lian, Batangas, Philippines",14.00589,120.6545,Smart,38292,10156,38.29,10.16,18,4,3,4
"Catanauan, Quezon, Philippines",13.65447,122.33343,Smart,110827,59494,110.83,59.49,15,3,1,3
"Tangub City, Misamis Occidental, Philippines",8.09592,123.6847,Smart,2523,3659,2.52,3.66,37,3,1,3
"Bani, Pangasinan, Philippines",16.22291,119.85838,DITO,47195,498,47.20,0.50,20,3,1,2
"Sinait, Ilocos Sur, Philippines",17.85347,120.50488,Globe,36858,15853,36.86,15.85,21,3,2,2
"Marcos, Ilocos Norte, Philippines",18.02095,120.7005,DITO,4192,2630,4.19,2.63,62,3,1,2
"Sergio Osmena Sr., Zamboanga del Norte, Philippines",8.30009,123.5059,Globe,37738,6987,37.74,6.99,34,3,2,2
"Palapag, Northern Samar, Philippines",12.52175,125.14888,Smart,16687,6644,16.69,6.64,25,3,1,2
"Pitogo, Zamboanga del Sur, Philippines",7.44633,123.33739,Smart,132538,23457,132.54,23.46,27,3,1,1
"Looc, Romblon, Philippines",12.27549,122.00418,Smart,31734,10208,31.73,10.21,24,3,2,2
"Hinunangan, Southern Leyte, Philippines",10.39458,125.14888,Globe,28359,16025,28.36,16.03,32,3,1,3
"San Isidro, Davao del Norte, Philippines",7.74798,125.72938,Smart,56589,6199,56.59,6.20,40,3,1,1
"Santo Domingo, Nueva Ecija, Philippines",15.61284,120.88434,Smart,65744,3403,65.74,3.40,16,3,1,3
"Himamaylan, Negros Occidental, Philippines",10.10162,122.86995,DITO,45863,4178,45.86,4.18,37,3,1,2
"Burauen, Leyte, Philippines",10.97109,124.84034,Globe,15465,26018,15.47,26.02,44,3,2,3
"Gasan, Marinduque, Philippines",13.32138,121.89041,Smart,16949,1152,16.95,1.15,20,3,2,2
"Badiangan, Iloilo, Philippines",10.98659,122.5367,Globe,9664,1841,9.66,1.84,37,3,2,2
"Rosales, Pangasinan, Philippines",15.86126,120.63149,Smart,103061,5327,103.06,5.33,20,3,2,3
"Calinog, Iloilo, Philippines",11.14579,122.51464,Smart,11692,1524,11.69,1.52,19,3,1,3
"San Antonio, Zambales, Philippines",14.92751,120.08963,Globe,44042,4273,44.04,4.27,21,3,1,3
"Buguias, Benguet, Philippines",16.74318,120.82692,Smart,34684,8529,34.68,8.53,14,3,2,3
"Dumanjug, Cebu, Philippines",10.02819,123.47198,Smart,59840,21097,59.84,21.10,16,3,1,1
"Lobo, Batangas, Philippines",13.6877,121.23974,DITO,13319,1420,13.32,1.42,16,3,1,1
"Santa Barbara, Pangasinan, Philippines",15.9774,120.42424,Globe,64656,17276,64.66,17.28,22,3,1,3
"Bansud, Oriental Mindoro, Philippines",12.85267,121.37703,Smart,21724,7582,21.72,7.58,18,3,1,2
"Roxas, Palawan, Philippines",10.42746,119.46436,DITO,20182,1846,20.18,1.85,28,3,2,2
"Pilar, Sorsogon, Philippines",12.97477,123.6847,Globe,12784,4575,12.78,4.58,39,3,2,2
"Luna, La Union, Philippines",16.83085,120.35508,Smart,263364,34595,263.36,34.60,12,3,1,1
"San Juan, Siquijor, Philippines",9.15626,123.5112,Smart,30356,17498,30.36,17.50,45,3,2,3
"Esperanza, Sultan Kudarat, Philippines",6.70074,124.48636,Smart,4573,82,4.57,0.08,25,3,1,2
"Parang, Maguindanao, Philippines",7.34766,124.2755,Smart,54897,22045,54.90,22.05,25,3,1,1
"Lingayen, Pangasinan, Philippines",16.00973,120.22449,DITO,11596,209,11.60,0.21,80,3,1,1
"Pagadian City, Zamboanga del Sur, Philippines",7.86265,123.37106,DITO,19328,4721,19.33,4.72,45,3,2,3
"Numancia, Aklan, Philippines",11.71767,122.33909,Globe,8828,4961,8.83,4.96,45,3,3,3
"Tayug, Pangasinan, Philippines",16.01085,120.74649,Smart,305903,51789,305.90,51.79,15,3,2,3
"Baao, Camarines Sur, Philippines",13.49319,123.35984,Globe,52643,6399,52.64,6.40,25,3,1,3
"San Felipe, Zambales, Philippines",15.07931,120.12429,Globe,49939,15722,49.94,15.72,33,3,1,2
"Pila, Laguna, Philippines",14.23461,121.3656,DITO,47195,6416,47.20,6.42,33,3,2,2
"Pagsanjan, Laguna, Philippines",14.26244,121.45704,DITO,72624,4069,72.62,4.07,22,3,2,3
"Laoac, Pangasinan, Philippines",16.04341,120.53942,Smart,33765,8442,33.77,8.44,17,3,2,3
"La Libertad, Negros Oriental, Philippines",10.08304,123.15764,Smart,25151,1091,25.15,1.09,24,3,2,2
"Allacapan, Cagayan, Philippines",18.21617,121.55983,DITO,17184,11209,17.18,11.21,26,3,2,2
"Don Carlos, Bukidnon, Philippines",7.67895,124.99652,Smart,30061,2007,30.06,2.01,29,3,3,3
"Malapatan, Sarangani, Philippines",6.03645,125.43436,Globe,254089,14063,254.09,14.06,31,3,1,1
"Capalonga, Camarines Norte, Philippines",14.2787,122.51464,Globe,26728,9917,26.73,9.92,27,3,2,2
"San Nicolas, Ilocos Norte, Philippines",18.14708,120.58547,Smart,52055,825,52.06,0.83,26,3,3,3
"Bulakan, Bulacan, Philippines",14.79484,120.87889,DITO,109386,50812,109.39,50.81,28,3,1,3
"Cardona, Rizal, Philippines",14.48493,121.232,Globe,143351,17656,143.35,17.66,11,3,2,2
"City Of Bislig, Surigao del Sur, Philippines",8.21006,126.28478,Globe,749,2598,0.75,2.60,31,3,1,3
"San Antonio, Nueva Ecija, Philippines",15.31921,120.82692,Globe,27095,4174,27.10,4.17,17,3,1,3
"Bansalan, Davao del Sur, Philippines",6.84825,125.22584,Smart,56665,26563,56.67,26.56,25,3,2,3
"Calauan, Laguna, Philippines",14.14551,121.3146,DITO,14360,833,14.36,0.83,26,3,1,1
"Mankayan, Benguet, Philippines",16.87703,120.78097,Smart,97330,4260,97.33,4.26,27,3,2,2
"Natividad, Pangasinan, Philippines",16.03821,120.83841,DITO,84905,11044,84.91,11.04,23,3,1,1
"Himamaylan, Negros Occidental, Philippines",10.10162,122.86995,Smart,191406,27681,191.41,27.68,15,3,2,2
"Cavite, Philippines",14.48151,120.90833,Smart,8758,490,8.76,0.49,26,3,1,3
"Viga, Catanduanes, Philippines",13.85003,124.29772,Smart,41700,4118,41.70,4.12,27,3,2,2
"Dalaguete, Cebu, Philippines",9.78366,123.5056,Globe,9015,1527,9.02,1.53,109,3,1,1
"Cabangan, Zambales, Philippines",15.17178,120.13583,Globe,16878,8017,16.88,8.02,35,3,1,2
"San Juan, Batangas, Philippines",13.75044,121.37703,DITO,5855,1255,5.86,1.26,31,3,1,3
"Kitaotao, Bukidnon, Philippines",7.59444,125.10487,DITO,41171,19630,41.17,19.63,47,3,1,1
"Bagumbayan, Sultan Kudarat, Philippines",6.4606,124.55284,Smart,62895,4487,62.90,4.49,32,3,2,3
"Bantay, Ilocos Sur, Philippines",17.59832,120.44729,DITO,11864,2540,11.86,2.54,37,3,3,3
"Bataraza, Palawan, Philippines",8.5878,117.43215,Globe,96495,17680,96.50,17.68,48,3,1,1
"Claveria, Cagayan, Philippines",18.56565,121.09083,Smart,79678,3710,79.68,3.71,27,3,1,1
"Orion, Bataan, Philippines",14.61604,120.56431,Smart,50176,3082,50.18,3.08,21,3,3,3
"Roxas, Isabela, Philippines",17.12035,121.61915,Globe,6263,807,6.26,0.81,30,3,3,3
"Enrique B. Magalona, Negros Occidental, Philippines",10.87695,122.98281,DITO,35024,3751,35.02,3.75,46,3,3,3
"San Luis, Agusan del Sur, Philippines",8.49151,125.522,Smart,13307,2921,13.31,2.92,22,3,1,1
"New Washington, Aklan, Philippines",11.6466,122.39009,Globe,19254,2036,19.25,2.04,34,3,1,2
"Labrador, Pangasinan, Philippines",16.00274,120.12429,Globe,39554,5897,39.55,5.90,36,3,1,2
"Maragusan (San Mariano), Davao de Oro, Philippines",7.33618,126.13281,Globe,17823,7613,17.82,7.61,29,3,2,2
"Bongabon, Nueva Ecija, Philippines",15.67193,121.23974,Globe,91446,13559,91.45,13.56,17,3,1,2
"Santa Barbara, Iloilo, Philippines",10.82707,122.53265,DITO,18842,805,18.84,0.81,49,3,2,3
"San Marcelino, Zambales, Philippines",15.02605,120.27435,Globe,67478,6950,67.48,6.95,23,3,1,2
"Santo Tomas, Davao del Norte, Philippines",7.50929,125.63142,Smart,334154,41759,334.15,41.76,25,3,2,2
"Sagbayan, Bohol, Philippines",9.91005,124.08641,Globe,24892,15874,24.89,15.87,29,3,1,1
"Castilla, Sorsogon, Philippines",12.95518,123.8188,Smart,3618,448,3.62,0.45,29,3,1,1
"Virac, Catanduanes, Philippines",13.61939,124.17544,Globe,5842,11314,5.84,11.31,38,3,1,3
"Bauko, Mountain Province, Philippines",16.98809,120.87286,Globe,113030,8817,113.03,8.82,25,3,1,3
"Binalbagan, Negros Occidental, Philippines",10.10918,123.01136,Smart,101428,33311,101.43,33.31,20,3,2,3
"Cortes, Bohol, Philippines",9.71134,123.89693,DITO,30506,2378,30.51,2.38,30,3,1,1
"Talisayan, Misamis Oriental, Philippines",8.95565,124.91758,DITO,42757,6908,42.76,6.91,41,3,1,1
"San Clemente, Tarlac, Philippines",15.63833,120.30895,Smart,229888,30308,229.89,30.31,15,3,2,3
"Calabanga, Camarines Sur, Philippines",13.71633,123.28126,Globe,66051,6176,66.05,6.18,24,3,1,2
"Bayawan City, Negros Oriental, Philippines",9.53644,122.7633,Smart,38484,24658,38.48,24.66,21,3,1,1
"Cabiao, Nueva Ecija, Philippines",15.25221,120.85957,Globe,64565,11361,64.57,11.36,19,3,1,2
"Tiaong, Quezon, Philippines",13.92962,121.34273,DITO,16925,3795,16.93,3.80,22,3,1,3
"San Fernando, Camarines Sur, Philippines",13.52998,123.11266,Smart,201772,18649,201.77,18.65,18,3,2,2
"Palo, Leyte, Philippines",11.15847,124.99191,DITO,19792,642,19.79,0.64,44,3,3,3
"Angat, Bulacan, Philippines",14.92586,121.02204,Globe,36303,2180,36.30,2.18,20,3,1,2
"Kabacan, Cotabato, Philippines",7.10719,124.84034,Globe,11829,5327,11.83,5.33,31,3,3,3
"Santa Marcela, Apayao, Philippines",18.29178,121.43419,Smart,18035,7374,18.04,7.37,22,3,2,2
"Obando, Bulacan, Philippines",14.70986,120.93674,Smart,120762,8395,120.76,8.40,22,3,2,2
"Pintuyan, Southern Leyte, Philippines",9.99513,125.22584,Smart,19622,3540,19.62,3.54,19,3,1,1
"Santo Tomas, Pampanga, Philippines",14.99601,120.70407,Smart,242399,23024,242.40,23.02,10,3,3,3
"Maddela, Quirino, Philippines",16.33255,121.78792,Globe,34747,26131,34.75,26.13,16,3,1,3
"Talibon, Bohol, Philippines",10.11933,124.26439,Globe,12732,11477,12.73,11.48,23,3,2,3
"Bato, Leyte, Philippines",10.32908,124.8293,Globe,14410,3459,14.41,3.46,27,3,2,3
"Santo Nino, South Cotabato, Philippines",6.44221,124.67459,DITO,13349,4739,13.35,4.74,57,3,2,3
